y	x	CD45	CD20	CD27	CD117	CD20_H1	CD138_Syndecan	CD56	BCMA_2_clones	CD123	CD38	CD28	CD223_LAG3	CD14	CD62L	CD11c	CD69	CD8a	CD294_and_CXCR3	CD127	PD.1	CD45RA	CCR7	CD161	CD66b_CEACAM	CD3	CD25_IL2	CD45_RO	HLA_DR	CCR4_CD194	CD4	DNA1	DNA2	CD16	Label	CD45_Pos	T_cells	CD4_Pos	CD4_Neg	B_cells	NK_cells	Monocytes_and_Granulocytes	Binary_classification	Multiclass_5	Multiclass_6
779.973684210526	445.5	3.9041095890411	0.10958904109589	0.0547945205479452	0.0273972602739726	0.0410958904109589	0.0273972602739726	0.0684931506849315	0.0547945205479452	0.0958904109589041	0.0410958904109589	0.0821917808219178	0.0136986301369863	0.123287671232877	0.0547945205479452	0.0273972602739726	0.0273972602739726	0.273972602739726	1.0	0.0958904109589041	0.0273972602739726	0.356164383561644	0.506849315068493	0.0136986301369863	0.150684931506849	1.21917808219178	0.0273972602739726	2.15068493150685	0.123287671232877	0.0	0.0684931506849315	6.27397260273973	10.0547945205479	0.698630136986301	1	True	True	False	True	False	False	False	Lymphocytes	T-cells	T-cells_CD4-
772.472972972973	343.716216216216	1.81981981981982	0.108108108108108	0.0540540540540541	0.0990990990990991	0.0630630630630631	0.0630630630630631	0.045045045045045	0.045045045045045	0.0810810810810811	0.027027027027027	0.027027027027027	0.0	0.135135135135135	0.045045045045045	0.0630630630630631	0.0540540540540541	0.0990990990990991	0.369369369369369	0.0630630630630631	0.0540540540540541	0.225225225225225	0.189189189189189	0.0720720720720721	0.135135135135135	0.009009009009009	0.027027027027027	1.90990990990991	0.0900900900900901	0.0630630630630631	0.027027027027027	2.09009009009009	3.63963963963964	0.63963963963964	0	True	False	False	False	False	False	True	Myelocytes	Monocytes_and_Granulocytes	Monocytes_and_Granulocytes
769.626373626374	576.296703296703	3.63333333333333	0.05	0.15	0.0833333333333333	0.0333333333333333	0.05	0.0333333333333333	0.05	0.0666666666666667	0.0666666666666667	0.15	0.0333333333333333	0.1	0.0833333333333333	0.0166666666666667	0.0166666666666667	0.166666666666667	1.36666666666667	0.05	0.0333333333333333	0.2	0.0666666666666667	0.0166666666666667	0.0833333333333333	0.9	0.0166666666666667	6.16666666666667	0.266666666666667	0.0333333333333333	1.2	5.8	8.03333333333333	0.516666666666667	1	True	True	True	False	False	False	False	Lymphocytes	T-cells	T-cells_CD4+
769.77358490566	252.745283018868	3.2	0.114285714285714	0.1	0.0571428571428571	0.0857142857142857	0.1	0.0714285714285714	0.0428571428571429	0.128571428571429	0.0714285714285714	0.0428571428571429	0.0571428571428571	0.0571428571428571	0.0285714285714286	0.0	0.0428571428571429	0.0714285714285714	0.814285714285714	0.0714285714285714	0.0142857142857143	2.11428571428571	1.21428571428571	0.0285714285714286	0.157142857142857	1.54285714285714	0.0	0.228571428571429	0.0142857142857143	0.0142857142857143	0.0714285714285714	3.64285714285714	5.67142857142857	0.7	1	True	True	False	True	False	False	False	Lymphocytes	T-cells	T-cells_CD4-
762.645161290323	450.301075268817	3.82191780821918	0.0958904109589041	0.205479452054795	0.0821917808219178	0.0410958904109589	0.10958904109589	0.0684931506849315	0.0958904109589041	0.0547945205479452	0.0273972602739726	0.0821917808219178	0.0136986301369863	0.0273972602739726	0.0547945205479452	0.0273972602739726	0.0410958904109589	5.36986301369863	1.16438356164384	0.10958904109589	0.0273972602739726	8.78082191780822	0.232876712328767	0.0684931506849315	0.0821917808219178	1.75342465753425	0.0273972602739726	0.150684931506849	0.0958904109589041	0.0958904109589041	0.0136986301369863	4.35616438356164	7.3972602739726	0.589041095890411	1	True	True	False	True	False	False	False	Lymphocytes	T-cells	T-cells_CD4-
759.887096774194	468.5	2.25242718446602	0.116504854368932	0.0970873786407767	0.145631067961165	0.0679611650485437	0.029126213592233	0.0776699029126214	0.058252427184466	0.0970873786407767	0.0679611650485437	0.0679611650485437	0.058252427184466	0.194174757281553	0.0970873786407767	0.0388349514563107	0.0194174757281553	0.213592233009709	0.456310679611651	0.155339805825243	0.0388349514563107	0.592233009708738	0.087378640776699	0.135922330097087	0.0970873786407767	0.12621359223301	0.0194174757281553	3.31067961165049	0.194174757281553	0.0	0.106796116504854	2.74757281553398	5.02912621359223	0.757281553398058	0	True	False	False	False	False	False	True	Myelocytes	Monocytes_and_Granulocytes	Monocytes_and_Granulocytes
757.8203125	536.0	2.48351648351648	0.032967032967033	0.0879120879120879	0.0989010989010989	0.0769230769230769	0.0659340659340659	0.0989010989010989	0.0549450549450549	0.0769230769230769	0.120879120879121	0.021978021978022	0.10989010989011	0.164835164835165	0.0769230769230769	0.032967032967033	0.032967032967033	0.120879120879121	0.450549450549451	0.197802197802198	0.021978021978022	0.494505494505495	0.197802197802198	0.032967032967033	0.032967032967033	0.0549450549450549	0.021978021978022	2.13186813186813	0.175824175824176	0.0	0.0989010989010989	3.07692307692308	5.04395604395604	0.835164835164835	0	True	False	False	False	False	False	True	Myelocytes	Monocytes_and_Granulocytes	Monocytes_and_Granulocytes
757.450980392157	416.0	4.3921568627451	0.0686274509803922	0.0490196078431372	0.0588235294117647	0.0392156862745098	0.0392156862745098	0.0294117647058824	0.0294117647058824	0.0588235294117647	0.0784313725490196	0.0686274509803922	0.0	0.117647058823529	0.0784313725490196	0.0196078431372549	0.0392156862745098	6.25490196078431	1.29411764705882	0.107843137254902	0.0490196078431372	2.57843137254902	0.725490196078431	0.0686274509803922	0.0490196078431372	1.70588235294118	0.0098039215686274	0.166666666666667	0.117647058823529	0.0	0.0196078431372549	2.48039215686275	4.17647058823529	0.598039215686274	1	True	True	False	True	False	False	False	Lymphocytes	T-cells	T-cells_CD4-
758.521739130435	285.579710144928	2.47115384615385	0.0769230769230769	0.0288461538461539	0.0576923076923077	0.0480769230769231	0.0288461538461539	0.105769230769231	0.0480769230769231	0.0865384615384615	0.0192307692307692	0.0096153846153846	0.0384615384615385	0.134615384615385	0.0480769230769231	0.0673076923076923	0.0576923076923077	0.0288461538461539	0.653846153846154	0.0288461538461539	0.0192307692307692	0.259615384615385	0.144230769230769	0.0192307692307692	0.0673076923076923	0.0384615384615385	0.0096153846153846	2.35576923076923	0.115384615384615	0.0096153846153846	0.0384615384615385	2.64423076923077	4.22115384615385	0.865384615384615	0	True	False	False	False	False	False	True	Myelocytes	Monocytes_and_Granulocytes	Monocytes_and_Granulocytes
754.872340425532	325.776595744681	3.81428571428571	0.114285714285714	0.0571428571428571	0.0857142857142857	0.0714285714285714	0.128571428571429	0.0714285714285714	0.0857142857142857	0.0857142857142857	0.0857142857142857	0.0428571428571429	0.0571428571428571	2.98571428571429	0.114285714285714	0.0857142857142857	0.0571428571428571	0.0714285714285714	1.51428571428571	0.2	0.0714285714285714	0.342857142857143	0.285714285714286	0.0714285714285714	0.157142857142857	0.0142857142857143	0.142857142857143	2.6	1.67142857142857	0.0142857142857143	0.214285714285714	4.88571428571429	7.71428571428571	0.757142857142857	0	True	False	False	False	False	False	True	Myelocytes	Monocytes_and_Granulocytes	Monocytes_and_Granulocytes
749.363636363636	519.49494949495	3.73239436619718	0.0422535211267606	0.225352112676056	0.0985915492957746	0.0985915492957746	0.0422535211267606	0.169014084507042	0.169014084507042	0.028169014084507	0.0704225352112676	0.0704225352112676	0.028169014084507	0.295774647887324	0.0704225352112676	0.0140845070422535	0.154929577464789	0.0985915492957746	1.83098591549296	0.253521126760563	0.028169014084507	0.126760563380282	0.295774647887324	0.028169014084507	0.0845070422535211	1.98591549295775	0.0704225352112676	4.38028169014085	0.225352112676056	0.0	1.7887323943662	4.54929577464789	8.19718309859155	0.492957746478873	1	True	True	True	False	False	False	False	Lymphocytes	T-cells	T-cells_CD4+
747.911290322581	557.370967741935	2.75714285714286	0.0142857142857143	0.0571428571428571	0.0428571428571429	0.0428571428571429	0.0571428571428571	0.0857142857142857	0.0571428571428571	0.0571428571428571	0.0857142857142857	0.0285714285714286	0.0571428571428571	0.228571428571429	0.0285714285714286	0.1	0.142857142857143	0.128571428571429	0.5	0.0857142857142857	0.0285714285714286	0.471428571428571	0.128571428571429	0.0714285714285714	0.1	0.114285714285714	0.0142857142857143	2.62857142857143	0.2	0.0	0.0714285714285714	3.15714285714286	5.22857142857143	0.685714285714286	0	True	False	False	False	False	False	True	Myelocytes	Monocytes_and_Granulocytes	Monocytes_and_Granulocytes
748.993055555556	392.229166666667	2.24528301886792	0.0471698113207547	0.0566037735849057	0.0849056603773585	0.0471698113207547	0.0188679245283019	0.0660377358490566	0.0849056603773585	0.0660377358490566	0.0943396226415094	0.0471698113207547	0.0377358490566038	0.160377358490566	0.0471698113207547	0.0471698113207547	0.0566037735849057	0.0377358490566038	0.377358490566038	0.0283018867924528	0.0283018867924528	0.235849056603774	0.132075471698113	0.0283018867924528	0.0283018867924528	0.122641509433962	0.0	2.87735849056604	0.122641509433962	0.0	0.0660377358490566	2.31132075471698	3.56603773584906	0.60377358490566	0	True	False	False	False	False	False	True	Myelocytes	Monocytes_and_Granulocytes	Monocytes_and_Granulocytes
750.772727272727	229.454545454545	1.86904761904762	0.0357142857142857	0.0119047619047619	0.0476190476190476	0.0238095238095238	0.0714285714285714	0.0833333333333333	0.119047619047619	0.0476190476190476	0.0357142857142857	0.0357142857142857	0.0476190476190476	0.0476190476190476	0.0595238095238095	0.0119047619047619	0.0238095238095238	0.0238095238095238	0.452380952380952	0.0119047619047619	0.0357142857142857	0.107142857142857	0.107142857142857	0.0	0.0	0.0357142857142857	0.0238095238095238	2.33333333333333	0.0714285714285714	0.0	0.0476190476190476	2.5	4.29761904761905	0.821428571428571	0	True	False	False	False	False	False	True	Myelocytes	Monocytes_and_Granulocytes	Monocytes_and_Granulocytes
737.5	544.5	6.84745762711864	0.203389830508475	0.101694915254237	0.0338983050847458	0.0677966101694915	0.0508474576271186	0.0508474576271186	0.0338983050847458	0.0847457627118644	0.0847457627118644	0.0508474576271186	0.11864406779661	5.11864406779661	0.23728813559322	0.0677966101694915	0.101694915254237	0.203389830508475	1.79661016949153	0.220338983050847	0.186440677966102	0.254237288135593	0.271186440677966	0.101694915254237	0.203389830508475	0.203389830508475	0.0169491525423729	3.89830508474576	2.30508474576271	0.0169491525423729	0.372881355932203	4.94915254237288	8.08474576271187	0.440677966101695	0	True	False	False	False	False	False	True	Myelocytes	Monocytes_and_Granulocytes	Monocytes_and_Granulocytes
737.532110091743	316.954128440367	1.5609756097561	0.0731707317073171	0.0731707317073171	0.0487804878048781	0.0	0.024390243902439	0.170731707317073	0.0731707317073171	0.0731707317073171	0.0731707317073171	0.0	0.0731707317073171	0.24390243902439	0.121951219512195	0.024390243902439	0.0	0.0	0.585365853658537	0.024390243902439	0.0	0.365853658536585	0.0731707317073171	0.0	0.0487804878048781	0.0	0.0	2.24390243902439	0.170731707317073	0.0	0.0975609756097561	2.14634146341463	3.80487804878049	0.634146341463415	0	True	False	False	False	False	False	True	Myelocytes	Monocytes_and_Granulocytes	Monocytes_and_Granulocytes
734.072916666667	375.916666666667	3.38571428571429	0.0571428571428571	0.2	0.0428571428571429	0.1	0.0857142857142857	0.0571428571428571	0.0714285714285714	0.114285714285714	0.0285714285714286	0.0571428571428571	0.0428571428571429	0.3	0.1	0.0	0.0714285714285714	0.142857142857143	1.65714285714286	0.157142857142857	0.1	0.214285714285714	0.271428571428571	0.0142857142857143	0.1	1.07142857142857	0.0	2.45714285714286	0.0571428571428571	0.0285714285714286	1.21428571428571	5.0	7.92857142857143	0.4	1	True	True	True	False	False	False	False	Lymphocytes	T-cells	T-cells_CD4+
733.989795918367	336.755102040816	4.8955223880597	0.0149253731343284	0.208955223880597	0.0447761194029851	0.0597014925373134	0.0597014925373134	0.119402985074627	0.0597014925373134	0.0746268656716418	0.0895522388059701	0.0597014925373134	0.0895522388059701	0.164179104477612	0.0149253731343284	0.0149253731343284	0.0298507462686567	6.86567164179104	2.2089552238806	0.253731343283582	0.17910447761194	0.447761194029851	0.194029850746269	0.0746268656716418	0.0746268656716418	1.43283582089552	0.0447761194029851	1.02985074626866	0.0746268656716418	0.0298507462686567	0.0447761194029851	4.26865671641791	7.40298507462687	0.552238805970149	1	True	True	False	True	False	False	False	Lymphocytes	T-cells	T-cells_CD4-
733.765957446809	301.095744680851	2.97142857142857	0.0571428571428571	0.242857142857143	0.0857142857142857	0.0571428571428571	0.1	0.0285714285714286	0.128571428571429	0.1	0.128571428571429	0.1	0.0428571428571429	0.157142857142857	0.0428571428571429	0.0428571428571429	0.114285714285714	0.142857142857143	1.12857142857143	0.1	0.0285714285714286	0.242857142857143	0.171428571428571	0.0142857142857143	0.0285714285714286	1.72857142857143	0.0571428571428571	5.82857142857143	0.285714285714286	0.0571428571428571	1.48571428571429	5.47142857142857	9.15714285714285	0.685714285714286	1	True	True	True	False	False	False	False	Lymphocytes	T-cells	T-cells_CD4+
732.590361445783	248.975903614458	5.45901639344262	0.0491803278688525	0.0819672131147541	0.0819672131147541	0.0655737704918033	0.0983606557377049	0.0819672131147541	0.114754098360656	0.114754098360656	0.0491803278688525	0.0819672131147541	0.0327868852459016	0.163934426229508	0.0491803278688525	0.0983606557377049	0.0983606557377049	0.0655737704918033	3.45901639344262	0.147540983606557	0.0	1.11475409836066	0.901639344262295	0.0163934426229508	0.0491803278688525	0.0655737704918033	0.0655737704918033	9.29508196721312	0.475409836065574	0.0327868852459016	0.0327868852459016	4.57377049180328	6.72131147540984	1.08196721311475	0	True	False	False	False	False	False	True	Myelocytes	Monocytes_and_Granulocytes	Monocytes_and_Granulocytes
731.808988764045	232.61797752809	5.49206349206349	0.142857142857143	0.0158730158730159	0.0793650793650794	0.0317460317460317	0.0158730158730159	0.0476190476190476	0.174603174603175	0.0158730158730159	0.0317460317460317	0.0476190476190476	0.0158730158730159	0.19047619047619	0.142857142857143	0.0	0.0476190476190476	0.174603174603175	1.31746031746032	0.19047619047619	0.0952380952380952	0.904761904761905	0.714285714285714	0.0158730158730159	0.0952380952380952	1.9047619047619	0.0158730158730159	6.41269841269841	0.206349206349206	0.0158730158730159	1.92063492063492	4.6031746031746	7.84126984126984	0.666666666666667	1	True	True	True	False	False	False	False	Lymphocytes	T-cells	T-cells_CD4+
726.469879518072	555.144578313253	6.48333333333333	0.116666666666667	0.0333333333333333	0.0166666666666667	0.0833333333333333	0.05	0.0666666666666667	0.0666666666666667	0.0666666666666667	0.116666666666667	0.0	0.0666666666666667	0.316666666666667	0.05	0.05	0.0166666666666667	7.41666666666667	1.6	0.0833333333333333	0.0	3.2	0.866666666666667	0.0666666666666667	0.05	2.53333333333333	0.0166666666666667	0.266666666666667	0.0666666666666667	0.0	0.133333333333333	5.0	8.33333333333333	0.383333333333333	1	True	True	False	True	False	False	False	Lymphocytes	T-cells	T-cells_CD4-
726.397959183673	355.551020408163	3.22666666666667	0.0266666666666667	0.253333333333333	0.0266666666666667	0.106666666666667	0.0266666666666667	0.0933333333333333	0.12	0.0266666666666667	0.08	0.04	0.0666666666666667	0.133333333333333	0.04	0.0	0.0533333333333333	0.28	1.04	0.0533333333333333	0.08	0.173333333333333	0.08	0.04	0.146666666666667	1.42666666666667	0.04	1.13333333333333	0.0933333333333333	0.04	1.4	4.52	6.85333333333333	0.56	1	True	True	True	False	False	False	False	Lymphocytes	T-cells	T-cells_CD4+
721.303921568627	427.519607843137	4.80952380952381	0.0285714285714286	0.20952380952381	0.0761904761904762	0.0571428571428571	0.0476190476190476	0.0761904761904762	0.0666666666666667	0.0476190476190476	0.0476190476190476	0.019047619047619	0.0380952380952381	0.104761904761905	0.0476190476190476	0.019047619047619	0.0285714285714286	4.35238095238095	1.03809523809524	0.133333333333333	0.0380952380952381	0.219047619047619	0.580952380952381	0.019047619047619	0.0952380952380952	1.26666666666667	0.0380952380952381	5.17142857142857	0.2	0.0285714285714286	0.0380952380952381	2.61904761904762	4.11428571428571	0.552380952380952	1	True	True	False	True	False	False	False	Lymphocytes	T-cells	T-cells_CD4-
708.737288135593	560.694915254237	2.13461538461538	0.0673076923076923	0.0384615384615385	0.0288461538461539	0.0480769230769231	0.0961538461538462	0.0288461538461539	0.0192307692307692	0.0480769230769231	0.0961538461538462	0.0480769230769231	0.0384615384615385	0.0865384615384615	0.0288461538461539	0.0096153846153846	0.0192307692307692	0.230769230769231	0.490384615384615	0.0384615384615385	0.0384615384615385	0.0865384615384615	0.0865384615384615	0.0673076923076923	0.0576923076923077	0.192307692307692	0.0	2.21153846153846	0.173076923076923	0.0096153846153846	0.0480769230769231	2.625	4.39423076923077	0.576923076923077	0	True	False	False	False	False	False	True	Myelocytes	Monocytes_and_Granulocytes	Monocytes_and_Granulocytes
708.9	395.344444444444	2.32727272727273	1.23636363636364	0.0545454545454545	0.0181818181818182	0.0545454545454545	0.0545454545454545	0.0727272727272727	0.0545454545454545	0.0545454545454545	0.0181818181818182	0.0181818181818182	0.127272727272727	0.0545454545454545	0.0727272727272727	0.0909090909090909	0.0545454545454545	0.0363636363636364	1.90909090909091	0.0727272727272727	0.0363636363636364	12.1090909090909	0.236363636363636	0.109090909090909	0.0727272727272727	0.0545454545454545	0.0	0.109090909090909	1.01818181818182	0.0181818181818182	0.0545454545454545	6.34545454545455	10.0545454545455	0.672727272727273	1	True	False	False	False	True	False	False	Lymphocytes	B-cells	B-cells
709.474226804124	299.453608247423	4.57317073170732	0.0975609756097561	0.0487804878048781	0.0121951219512195	0.0609756097560976	0.0365853658536585	0.024390243902439	0.0853658536585366	0.146341463414634	0.0853658536585366	0.0487804878048781	0.0487804878048781	0.109756097560976	0.0853658536585366	0.0	0.0487804878048781	2.5609756097561	0.914634146341463	0.0975609756097561	0.024390243902439	13.6585365853659	0.634146341463415	0.0975609756097561	0.134146341463415	1.15853658536585	0.0	0.0853658536585366	0.0121951219512195	0.0	0.121951219512195	3.54878048780488	6.13414634146341	0.695121951219512	1	True	True	False	True	False	False	False	Lymphocytes	T-cells	T-cells_CD4-
701.460317460317	574.68253968254	5.49090909090909	0.109090909090909	0.218181818181818	0.0181818181818182	0.0363636363636364	0.0545454545454545	0.0909090909090909	0.109090909090909	0.0545454545454545	0.163636363636364	0.0363636363636364	0.0	0.218181818181818	0.145454545454545	0.0363636363636364	0.0727272727272727	0.218181818181818	3.38181818181818	0.236363636363636	0.0727272727272727	1.18181818181818	0.381818181818182	0.127272727272727	0.0909090909090909	0.2	0.0181818181818182	8.2	0.545454545454545	0.0	0.290909090909091	5.89090909090909	9.36363636363636	0.854545454545454	0	True	False	False	False	False	False	True	Myelocytes	Monocytes_and_Granulocytes	Monocytes_and_Granulocytes
700.970297029703	541.455445544554	4.53521126760563	0.0845070422535211	0.309859154929577	0.0845070422535211	0.0704225352112676	0.028169014084507	0.0422535211267606	0.0845070422535211	0.0704225352112676	0.0	0.0422535211267606	0.0422535211267606	0.140845070422535	0.028169014084507	0.028169014084507	0.028169014084507	0.140845070422535	1.46478873239437	0.183098591549296	0.0140845070422535	3.29577464788732	0.535211267605634	0.0	0.169014084507042	3.15492957746479	0.0422535211267606	0.225352112676056	0.0	0.0	2.22535211267606	4.35211267605634	6.74647887323944	0.47887323943662	1	True	True	True	False	False	False	False	Lymphocytes	T-cells	T-cells_CD4+
703.608695652174	365.721739130435	2.65384615384615	0.0897435897435897	0.0512820512820513	0.141025641025641	0.0256410256410256	0.0256410256410256	0.0641025641025641	0.0512820512820513	0.128205128205128	0.0256410256410256	0.0384615384615385	0.0384615384615385	0.166666666666667	0.115384615384615	0.0128205128205128	0.0384615384615385	0.0897435897435897	0.564102564102564	0.0384615384615385	0.0	0.346153846153846	0.102564102564103	0.0384615384615385	0.0512820512820513	0.0897435897435897	0.0384615384615385	2.1025641025641	0.0384615384615385	0.0	0.0769230769230769	3.55128205128205	5.3974358974359	0.58974358974359	0	True	False	False	False	False	False	True	Myelocytes	Monocytes_and_Granulocytes	Monocytes_and_Granulocytes
700.786885245902	349.66393442623	2.63636363636364	0.0303030303030303	0.0707070707070707	0.0707070707070707	0.0404040404040404	0.0808080808080808	0.0202020202020202	0.0606060606060606	0.0707070707070707	0.0606060606060606	0.0202020202020202	0.0505050505050505	0.212121212121212	0.0303030303030303	0.0101010101010101	0.0606060606060606	0.121212121212121	0.606060606060606	0.0303030303030303	0.0303030303030303	0.242424242424242	0.212121212121212	0.0404040404040404	0.0101010101010101	0.0707070707070707	0.0202020202020202	2.85858585858586	0.0808080808080808	0.0101010101010101	0.0606060606060606	2.90909090909091	4.76767676767677	0.464646464646465	0	True	False	False	False	False	False	True	Myelocytes	Monocytes_and_Granulocytes	Monocytes_and_Granulocytes
701.986666666667	277.106666666667	3.75609756097561	0.0731707317073171	0.0731707317073171	0.0731707317073171	0.0487804878048781	0.024390243902439	0.0975609756097561	0.121951219512195	0.0731707317073171	0.0975609756097561	0.0487804878048781	0.0487804878048781	0.0731707317073171	0.0731707317073171	0.0	0.0	0.0487804878048781	1.29268292682927	0.121951219512195	0.0487804878048781	20.2195121951219	0.853658536585366	0.0975609756097561	0.0731707317073171	0.0731707317073171	0.024390243902439	0.0975609756097561	0.0487804878048781	0.0	0.0731707317073171	7.4390243902439	11.1463414634146	0.829268292682927	0	True	False	False	False	False	False	True	Myelocytes	Monocytes_and_Granulocytes	Monocytes_and_Granulocytes
692.801470588235	424.345588235294	1.912	0.064	0.056	0.072	0.024	0.04	0.04	0.04	0.056	0.056	0.088	0.032	0.088	0.04	0.024	0.064	0.16	0.296	0.008	0.0	0.192	0.096	0.008	0.04	0.024	0.008	1.56	0.064	0.0	0.008	1.824	3.128	0.752	0	True	False	False	False	False	False	True	Myelocytes	Monocytes_and_Granulocytes	Monocytes_and_Granulocytes
